centroid_x,centroid_y
2.550000000000000000e+02,9.800000000000000000e+01
7.300000000000000000e+01,1.770000000000000000e+02
7.200000000000000000e+01,1.600000000000000000e+02
1.800000000000000000e+01,1.100000000000000000e+02
1.320000000000000000e+02,9.800000000000000000e+01
1.630000000000000000e+02,3.600000000000000000e+01
2.170000000000000000e+02,2.600000000000000000e+01
1.660000000000000000e+02,2.300000000000000000e+01
5.300000000000000000e+01,7.800000000000000000e+01
1.380000000000000000e+02,1.190000000000000000e+02
1.340000000000000000e+02,6.200000000000000000e+01
2.800000000000000000e+02,1.300000000000000000e+01
9.100000000000000000e+01,2.550000000000000000e+02
1.500000000000000000e+02,1.910000000000000000e+02
2.000000000000000000e+02,1.000000000000000000e+01
7.200000000000000000e+01,2.610000000000000000e+02
2.450000000000000000e+02,5.000000000000000000e+01
1.010000000000000000e+02,7.200000000000000000e+01
1.020000000000000000e+02,2.270000000000000000e+02
3.400000000000000000e+01,9.200000000000000000e+01
2.720000000000000000e+02,3.900000000000000000e+01
1.820000000000000000e+02,2.670000000000000000e+02
1.020000000000000000e+02,1.930000000000000000e+02
8.600000000000000000e+01,9.700000000000000000e+01
1.140000000000000000e+02,2.500000000000000000e+02
8.200000000000000000e+01,9.100000000000000000e+01
3.300000000000000000e+01,2.700000000000000000e+02
1.290000000000000000e+02,1.770000000000000000e+02
2.700000000000000000e+02,5.800000000000000000e+01
2.090000000000000000e+02,1.940000000000000000e+02
5.200000000000000000e+01,5.100000000000000000e+01
2.710000000000000000e+02,5.500000000000000000e+01
4.900000000000000000e+01,1.460000000000000000e+02
1.570000000000000000e+02,2.720000000000000000e+02
1.980000000000000000e+02,1.710000000000000000e+02
1.630000000000000000e+02,1.830000000000000000e+02
