centroid_x,centroid_y
2.550000000000000000e+02,9.800000000000000000e+01
1.800000000000000000e+01,1.100000000000000000e+02
1.320000000000000000e+02,9.800000000000000000e+01
1.630000000000000000e+02,3.600000000000000000e+01
1.380000000000000000e+02,1.190000000000000000e+02
2.800000000000000000e+02,1.300000000000000000e+01
3.400000000000000000e+01,9.200000000000000000e+01
1.020000000000000000e+02,1.930000000000000000e+02
6.000000000000000000e+00,1.030000000000000000e+02
1.830000000000000000e+02,1.470000000000000000e+02
1.570000000000000000e+02,2.720000000000000000e+02
