centroid_x,centroid_y
235.0,466.0
746.0,852.0
190.0,852.0
1002.0,675.0
638.0,794.0
613.0,644.0
65.0,786.0
1119.0,827.0
529.0,52.0
332.0,775.0
982.0,666.0
337.0,57.0
304.0,363.0
462.0,522.0
218.0,691.0
1127.0,758.0
818.0,830.0
376.0,855.0
1374.0,650.0
905.0,547.0
101.0,77.0
1233.0,883.0
254.0,458.0
521.0,135.0
207.0,758.0
315.0,861.0
390.0,966.0
785.0,839.0
632.0,780.0
565.0,852.0
793.0,780.0
1055.0,730.0
237.0,666.0
251.0,744.0
1066.0,572.0
646.0,107.0
129.0,789.0
1174.0,958.0
340.0,233.0
440.0,410.0
260.0,875.0
1360.0,897.0
212.0,936.0
674.0,761.0
1096.0,633.0
59.0,677.0
1180.0,950.0
571.0,416.0
563.0,825.0
360.0,524.0
1363.0,961.0
1374.0,858.0
265.0,210.0
1152.0,549.0
351.0,69.0
882.0,939.0
1107.0,900.0
690.0,694.0
1285.0,727.0
254.0,241.0
532.0,574.0
1052.0,577.0
677.0,800.0
349.0,836.0
485.0,210.0
1060.0,2.0
977.0,658.0
702.0,727.0
549.0,663.0
240.0,182.0
1377.0,752.0
32.0,814.0
1119.0,861.0
724.0,652.0
184.0,658.0
521.0,210.0
646.0,816.0
949.0,761.0
718.0,736.0
1060.0,547.0
399.0,438.0
1082.0,877.0
374.0,814.0
532.0,91.0
624.0,736.0
1330.0,566.0
796.0,844.0
1185.0,688.0
902.0,752.0
1277.0,533.0
1166.0,552.0
343.0,719.0
1099.0,844.0
1202.0,672.0
474.0,124.0
449.0,688.0
941.0,669.0
590.0,43.0
515.0,391.0
1107.0,713.0
87.0,869.0
262.0,583.0
1080.0,43.0
779.0,727.0
1169.0,622.0
421.0,852.0
382.0,808.0
404.0,513.0
488.0,738.0
590.0,672.0
48.0,669.0
332.0,555.0
1016.0,636.0
235.0,533.0
1185.0,833.0
568.0,688.0
32.0,786.0
351.0,711.0
727.0,733.0
340.0,185.0
221.0,630.0
51.0,750.0
1383.0,727.0
485.0,469.0
462.0,841.0
184.0,777.0
218.0,944.0
368.0,519.0
532.0,697.0
563.0,725.0
1213.0,791.0
777.0,547.0
732.0,547.0
210.0,219.0
221.0,499.0
260.0,953.0
1305.0,903.0
532.0,210.0
1082.0,891.0
763.0,964.0
429.0,880.0
938.0,758.0
1277.0,541.0
654.0,827.0
51.0,903.0
668.0,688.0
29.0,883.0
980.0,708.0
479.0,752.0
804.0,914.0
707.0,574.0
1205.0,661.0
1183.0,697.0
729.0,772.0
854.0,819.0
1199.0,752.0
729.0,716.0
1335.0,580.0
293.0,486.0
371.0,574.0
457.0,694.0
168.0,880.0
210.0,766.0
332.0,697.0
715.0,625.0
1266.0,752.0
785.0,802.0
68.0,149.0
916.0,713.0
571.0,294.0
921.0,777.0
1347.0,839.0
1007.0,636.0
18.0,146.0
1377.0,955.0
235.0,688.0
1130.0,900.0
335.0,889.0
980.0,566.0
362.0,866.0
1335.0,939.0
129.0,121.0
287.0,850.0
404.0,655.0
148.0,880.0
740.0,588.0
