centroid_x,centroid_y
1.310000000000000000e+02,1.200000000000000000e+02
1.245000000000000000e+03,1.500000000000000000e+02
1.262000000000000000e+03,2.970000000000000000e+02
8.560000000000000000e+02,4.060000000000000000e+02
6.420000000000000000e+02,4.030000000000000000e+02
1.610000000000000000e+02,7.480000000000000000e+02
4.700000000000000000e+01,1.332000000000000000e+03
4.700000000000000000e+02,1.179000000000000000e+03
9.560000000000000000e+02,1.530000000000000000e+02
8.510000000000000000e+02,4.030000000000000000e+02
9.010000000000000000e+02,3.300000000000000000e+01
1.126000000000000000e+03,5.590000000000000000e+02
7.500000000000000000e+01,5.730000000000000000e+02
9.590000000000000000e+02,1.251000000000000000e+03
1.106000000000000000e+03,1.170000000000000000e+03
8.000000000000000000e+00,9.700000000000000000e+01
4.420000000000000000e+02,3.000000000000000000e+00
9.340000000000000000e+02,3.600000000000000000e+01
6.260000000000000000e+02,2.220000000000000000e+02
4.030000000000000000e+02,1.720000000000000000e+02
1.301000000000000000e+03,8.340000000000000000e+02
1.184000000000000000e+03,1.015000000000000000e+03
1.020000000000000000e+03,6.980000000000000000e+02
1.284000000000000000e+03,1.318000000000000000e+03
1.282000000000000000e+03,1.354000000000000000e+03
1.015000000000000000e+03,5.750000000000000000e+02
9.400000000000000000e+02,1.110000000000000000e+02
4.500000000000000000e+02,1.156000000000000000e+03
5.620000000000000000e+02,1.220000000000000000e+03
6.340000000000000000e+02,3.100000000000000000e+01
1.015000000000000000e+03,1.187000000000000000e+03
5.230000000000000000e+02,3.950000000000000000e+02
1.282000000000000000e+03,9.480000000000000000e+02
1.004000000000000000e+03,1.123000000000000000e+03
1.000000000000000000e+02,1.500000000000000000e+02
1.354000000000000000e+03,3.920000000000000000e+02
1.530000000000000000e+02,1.470000000000000000e+02
4.230000000000000000e+02,1.530000000000000000e+02
4.920000000000000000e+02,1.780000000000000000e+02
9.790000000000000000e+02,8.000000000000000000e+00
8.120000000000000000e+02,7.530000000000000000e+02
3.250000000000000000e+02,1.070000000000000000e+03
4.780000000000000000e+02,1.184000000000000000e+03
5.370000000000000000e+02,1.240000000000000000e+03
1.232000000000000000e+03,7.090000000000000000e+02
1.112000000000000000e+03,8.530000000000000000e+02
9.200000000000000000e+01,7.450000000000000000e+02
1.640000000000000000e+02,1.470000000000000000e+02
4.870000000000000000e+02,1.810000000000000000e+02
1.070000000000000000e+03,8.370000000000000000e+02
1.750000000000000000e+02,2.500000000000000000e+01
2.800000000000000000e+01,1.810000000000000000e+02
6.370000000000000000e+02,3.950000000000000000e+02
1.500000000000000000e+02,7.480000000000000000e+02
6.310000000000000000e+02,1.209000000000000000e+03
9.840000000000000000e+02,1.400000000000000000e+01
1.079000000000000000e+03,8.280000000000000000e+02
9.950000000000000000e+02,9.310000000000000000e+02
1.218000000000000000e+03,1.279000000000000000e+03
1.154000000000000000e+03,6.170000000000000000e+02
1.123000000000000000e+03,1.009000000000000000e+03
1.095000000000000000e+03,6.120000000000000000e+02
6.280000000000000000e+02,4.090000000000000000e+02
6.760000000000000000e+02,4.530000000000000000e+02
9.700000000000000000e+01,2.640000000000000000e+02
8.900000000000000000e+02,1.309000000000000000e+03
1.129000000000000000e+03,5.780000000000000000e+02
1.198000000000000000e+03,6.310000000000000000e+02
1.226000000000000000e+03,2.720000000000000000e+02
2.500000000000000000e+02,5.000000000000000000e+01
4.310000000000000000e+02,1.610000000000000000e+02
3.890000000000000000e+02,1.780000000000000000e+02
8.120000000000000000e+02,4.700000000000000000e+01
1.134000000000000000e+03,6.000000000000000000e+02
5.340000000000000000e+02,4.000000000000000000e+02
9.870000000000000000e+02,9.260000000000000000e+02
1.357000000000000000e+03,1.017000000000000000e+03
4.560000000000000000e+02,1.168000000000000000e+03
6.780000000000000000e+02,9.290000000000000000e+02
4.060000000000000000e+02,9.500000000000000000e+01
3.140000000000000000e+02,6.700000000000000000e+01
1.240000000000000000e+03,7.120000000000000000e+02
1.295000000000000000e+03,9.150000000000000000e+02
1.251000000000000000e+03,1.450000000000000000e+02
